min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;500000;7813;64;274860.315756;1;0.000000;0.000001;0.237910;o;0.000106;0.004673;0.024902;0.062639;0.087542;0.088818;0.056713;0.237888;
0;2147483647;500000;7693;65;279147.750812;1;0.000000;0.000001;0.237490;o;0.000090;0.004691;0.025545;0.055302;0.080849;0.093028;0.058775;0.237475;
0;2147483647;500000;7576;66;283458.770723;1;0.000000;0.000001;0.235517;o;0.000108;0.004963;0.024580;0.051295;0.075877;0.093645;0.060846;0.235493;
0;2147483647;500000;7463;67;287750.723168;1;0.000000;0.000001;0.233431;o;0.000069;0.004328;0.024692;0.054091;0.078784;0.100055;0.050151;0.233419;
0;2147483647;500000;7353;68;292055.439548;1;0.000000;0.000001;0.238233;o;0.000096;0.004789;0.024959;0.055184;0.080144;0.098613;0.054539;0.238215;
0;2147483647;500000;7247;69;296327.259142;1;0.000000;0.000001;0.239598;o;0.000073;0.004690;0.025394;0.059823;0.085218;0.094905;0.054669;0.239585;
0;2147483647;500000;7143;70;300641.697746;1;0.000000;0.000001;0.241060;o;0.000095;0.004850;0.024254;0.060906;0.085161;0.094018;0.056889;0.241045;
0;2147483647;500000;7043;71;304910.357376;1;0.000000;0.000001;0.245306;o;0.000081;0.004747;0.028316;0.052905;0.081223;0.096610;0.062601;0.245292;
0;2147483647;500000;6945;72;309212.908135;1;0.000000;0.000001;0.240518;o;0.000069;0.004389;0.024594;0.052161;0.076756;0.099760;0.059503;0.240505;
0;2147483647;500000;6850;73;313501.262336;1;0.000000;0.000001;0.238693;o;0.000081;0.004744;0.024611;0.054581;0.079193;0.103710;0.050914;0.238675;
0;2147483647;500000;6757;74;317816.138375;1;0.000000;0.000001;0.242429;o;0.000082;0.004462;0.024591;0.056197;0.080789;0.103726;0.053319;0.242411;
0;2147483647;500000;6667;75;322106.441728;1;0.000000;0.000001;0.239386;o;0.000078;0.004754;0.024917;0.063575;0.088494;0.099222;0.046790;0.239368;
0;2147483647;500000;6579;76;326414.903025;1;0.000000;0.000001;0.210393;o;0.000064;0.004473;0.023022;0.046309;0.069332;0.088915;0.047568;0.210380;
0;2147483647;500000;6494;77;330687.349399;1;0.000000;0.000001;0.212385;o;0.000066;0.004335;0.023155;0.048096;0.071253;0.089840;0.046849;0.212372;
0;2147483647;500000;6411;78;334968.592575;1;0.000000;0.000001;0.213897;o;0.000066;0.004279;0.022829;0.048077;0.070907;0.090245;0.048359;0.213884;
0;2147483647;500000;6330;79;339254.920537;1;0.000000;0.000001;0.230591;o;0.000064;0.004489;0.023146;0.047855;0.071003;0.099949;0.055039;0.230573;
0;2147483647;500000;6250;80;343597.383520;1;0.000000;0.000001;0.246328;o;0.000072;0.005489;0.025811;0.053915;0.079728;0.107230;0.053760;0.246312;
0;2147483647;500000;6173;81;347883.305848;1;0.000000;0.000001;0.238339;o;0.000056;0.004608;0.024529;0.049153;0.073683;0.107555;0.052398;0.238326;
0;2147483647;500000;6098;82;352161.962447;1;0.000000;0.000001;0.249788;o;0.000054;0.004641;0.024680;0.056488;0.081169;0.108807;0.055078;0.249776;
0;2147483647;500000;6025;83;356428.821079;1;0.000000;0.000001;0.249956;o;0.000081;0.004569;0.024499;0.060469;0.084970;0.104368;0.055924;0.249942;
0;2147483647;500000;5953;84;360739.735763;1;0.000000;0.000001;0.251259;o;0.000121;0.005510;0.025361;0.051322;0.076685;0.105962;0.062901;0.251217;
0;2147483647;500000;5883;85;365032.066463;1;0.000000;0.000001;0.249384;o;0.000053;0.004351;0.024367;0.054913;0.079282;0.112128;0.053530;0.249372;
0;2147483647;500000;5814;86;369364.232370;1;0.000000;0.000001;0.253290;o;0.000052;0.004656;0.024774;0.056741;0.081516;0.112362;0.054664;0.253277;
0;2147483647;500000;5748;87;373605.366562;1;0.000000;0.000001;0.255387;o;0.000066;0.004558;0.024567;0.061833;0.086401;0.108812;0.055502;0.255373;
0;2147483647;500000;5682;88;377945.027631;1;0.000000;0.000001;0.254909;o;0.000081;0.004977;0.024708;0.051911;0.076620;0.109803;0.063360;0.254880;
0;2147483647;500000;5618;89;382250.560164;1;0.000000;0.000001;0.171616;o;0.000050;0.004835;0.024662;0.038250;0.062913;0.077132;0.026646;0.171603;
