min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;32766;40000000;40000000;1;0.000819;11;0.000000;0.018014;3.649435;o;0.318729;0.026878;1.226117;0.953187;2.179305;0.556616;0.549586;3.631408;
0;32766;40000000;40000000;1;0.000819;12;0.000000;0.019726;3.476079;o;0.327766;0.025230;1.221886;0.868110;2.089997;0.513525;0.499554;3.456342;
0;32766;40000000;40000000;1;0.000819;1;0.000000;0.001464;16.070354;o;0.250941;0.258904;1.812660;4.878943;6.691604;4.425790;4.441604;16.068878;
0;32766;40000000;40000000;1;0.000819;2;0.000000;0.002732;11.927680;o;0.253548;0.132457;2.039091;3.156408;5.195500;3.264682;3.078661;11.924936;
0;32766;40000000;40000000;1;0.000819;3;0.000000;0.004610;8.872384;o;0.263672;0.093140;1.983509;2.392675;4.376185;2.110843;2.023750;8.867761;
0;32766;40000000;40000000;1;0.000819;4;0.000000;0.006284;7.292155;o;0.268297;0.072157;1.692852;2.030940;3.723792;1.647235;1.574160;7.285846;
0;32766;40000000;40000000;1;0.000819;5;0.000000;0.007908;6.085449;o;0.269287;0.058455;1.581818;1.743095;3.324914;1.183648;1.240979;6.077529;
0;32766;40000000;40000000;1;0.000819;6;0.000000;0.009490;5.535411;o;0.274438;0.049174;1.609319;1.575010;3.184330;1.009970;1.007831;5.525909;
0;32766;40000000;40000000;1;0.000819;7;0.000000;0.010879;4.976127;o;0.271998;0.042365;1.513251;1.218479;2.731731;1.067273;0.851614;4.965236;
0;32766;40000000;40000000;1;0.000819;8;0.000000;0.012529;4.502143;o;0.273954;0.036731;1.362219;1.127028;2.489249;0.908639;0.780720;4.489601;
0;32766;40000000;40000000;1;0.000819;9;0.000000;0.014050;4.303303;o;0.291005;0.033094;1.421638;1.061141;2.482780;0.687673;0.794433;4.289240;
0;32766;40000000;40000000;1;0.000819;10;0.000000;0.016323;3.787147;o;0.296035;0.029397;1.251772;0.987915;2.239688;0.609071;0.596317;3.770811;
0;32766;40000000;40000000;1;0.000819;11;0.000000;0.018151;3.639251;o;0.316743;0.027634;1.201910;0.959766;2.161677;0.568293;0.544971;3.621088;
0;32766;40000000;40000000;1;0.000819;12;0.000000;0.019576;3.864845;o;0.326506;0.024998;1.551154;0.918126;2.470754;0.521238;0.501484;3.845257;
