min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;50000000;757576;66;2834.677507;1;0.000000;0.000222;29.487282;o;0.005563;0.340614;3.537991;6.988129;10.526122;12.166797;6.447917;29.487047;
0;2147483647;50000000;746269;67;2877.626763;1;0.000000;0.000179;26.973499;o;0.005160;0.337815;3.610808;6.206067;9.816877;9.109950;7.703471;26.973307;
0;2147483647;50000000;735295;68;2920.574255;1;0.000000;0.000316;28.147647;o;0.005410;0.342758;5.583440;6.989914;12.573356;9.527052;5.698709;28.147320;
0;2147483647;50000000;724638;69;2963.526129;1;0.000000;0.000303;26.020798;o;0.005449;0.333750;3.476781;6.919112;10.395895;9.647795;5.637562;26.020484;
0;2147483647;50000000;714286;70;3006.475903;1;0.000000;0.000160;25.574721;o;0.005075;0.333270;3.618259;6.666489;10.284749;9.508270;5.443157;25.574550;
0;2147483647;50000000;704226;71;3049.423973;1;0.000000;0.000252;26.817990;o;0.005312;0.335782;3.420234;5.962917;9.383152;9.933520;7.159927;26.817726;
0;2147483647;50000000;694445;72;3092.373978;1;0.000000;0.000308;28.561497;o;0.005161;0.333174;3.387929;7.843136;11.231066;10.776251;6.215484;28.561177;
0;2147483647;50000000;684932;73;3135.323867;1;0.000000;0.000294;30.105677;o;0.005658;0.340138;4.242654;7.317138;11.559793;11.301588;6.898161;30.105371;
0;2147483647;50000000;675676;74;3178.274272;1;0.000000;0.000227;28.463482;o;0.004771;0.334234;3.689547;7.447262;11.136810;11.291239;5.696158;28.463243;
0;2147483647;50000000;666667;75;3221.223860;1;0.000000;0.000303;27.501561;o;0.005132;0.336677;3.909526;6.308318;10.217845;9.773697;7.167859;27.501246;
0;2147483647;50000000;657895;76;3264.173838;1;0.000000;0.000226;28.870969;o;0.005107;0.361845;5.070814;7.534746;12.605561;10.249195;5.648989;28.870731;
0;2147483647;50000000;649351;77;3307.123031;1;0.000000;0.000271;29.338475;o;0.005139;0.339205;3.354626;6.029107;9.383734;11.834829;7.775254;29.338192;
0;2147483647;50000000;641026;78;3350.072613;1;0.000000;0.000189;26.078947;o;0.004443;0.335149;3.631009;6.635870;10.266880;10.011614;5.460629;26.078746;
0;2147483647;50000000;632912;79;3393.020905;1;0.000001;0.000211;30.432664;o;0.004754;0.336785;4.606086;8.786434;13.392521;11.188336;5.509907;30.432336;
0;2147483647;50000000;625000;80;3435.973835;1;0.000000;0.000267;29.357350;o;0.005129;0.334284;3.561932;6.042628;9.604562;11.561466;7.851596;29.357071;
0;2147483647;50000000;617284;81;3478.923230;1;0.000000;0.000182;26.760563;o;0.004766;0.356444;4.108482;6.596221;10.704704;10.238428;5.455990;26.760367;
0;2147483647;50000000;609757;82;3521.867969;1;0.000000;0.000207;30.585999;o;0.004524;0.339922;3.661242;8.938485;12.599729;11.899645;5.741924;30.585780;
0;2147483647;50000000;602410;83;3564.820715;1;0.000000;0.000216;29.238816;o;0.004853;0.335133;3.473317;6.011447;9.484765;11.714633;7.699162;29.238588;
0;2147483647;50000000;595239;84;3607.767043;1;0.000000;0.000289;27.042550;o;0.004564;0.356012;4.203057;6.572975;10.776033;10.444107;5.461491;27.042249;
0;2147483647;50000000;588236;85;3650.717819;1;0.000000;0.000137;30.682577;o;0.004125;0.335214;3.527497;8.930339;12.457837;12.167784;5.717429;30.682425;
0;2147483647;50000000;581396;86;3693.667736;1;0.000000;0.000287;29.397212;o;0.004260;0.335590;3.435451;6.031538;9.466990;11.930351;7.659690;29.396913;
0;2147483647;50000000;574713;87;3736.619229;1;0.000000;0.000155;27.086846;o;0.004503;0.352656;4.102753;6.289366;10.392119;10.866629;5.470737;27.086678;
0;2147483647;50000000;568182;88;3779.570009;1;0.000000;0.000258;30.655146;o;0.004449;0.334676;3.040750;8.214445;11.255196;13.059794;6.000726;30.654876;
0;2147483647;50000000;561798;89;3822.519210;1;0.000000;0.000255;28.736341;o;0.004004;0.333739;3.146883;6.281045;9.427929;10.984555;7.985788;28.736061;
0;2147483647;50000000;555556;90;3865.467472;1;0.000000;0.000289;28.576393;o;0.004450;0.363774;5.289440;6.450529;11.739971;11.015619;5.452241;28.576090;
0;2147483647;50000000;549451;91;3908.417033;1;0.000000;0.000262;30.853608;o;0.004332;0.336066;3.044658;8.374653;11.419313;13.160285;5.933308;30.853335;
0;2147483647;50000000;543479;92;3951.364537;1;0.000000;0.000274;29.112279;o;0.004144;0.333939;3.114963;6.215208;9.330173;11.371588;8.071625;29.111500;
0;2147483647;50000000;537635;93;3994.315190;1;0.000000;0.000257;28.542694;o;0.004649;0.365220;5.040682;6.663158;11.703841;10.993143;5.475534;28.542423;
0;2147483647;50000000;531915;94;4037.268449;1;0.000000;0.000193;31.094902;o;0.003560;0.336091;2.966406;8.752554;11.718962;13.109003;5.927050;31.094697;
0;2147483647;50000000;526316;95;4080.217297;1;0.000000;0.000186;29.987126;o;0.003559;0.335037;3.230873;6.144581;9.375455;12.589167;7.683677;29.986929;
0;2147483647;50000000;520834;96;4123.163325;1;0.000000;0.000229;27.577670;o;0.004342;0.353999;4.063270;6.527471;10.590742;11.154247;5.474065;27.577428;
0;2147483647;50000000;515464;97;4166.117609;1;0.000000;0.000248;31.757020;o;0.004531;0.333406;4.542669;8.966595;13.509266;12.274975;5.634552;31.756761;
0;2147483647;50000000;510205;98;4209.060372;1;0.000000;0.000197;30.297589;o;0.003511;0.337765;2.944660;6.032810;8.977471;13.655522;7.323076;30.297381;
0;2147483647;50000000;505051;99;4252.013454;1;0.000000;0.000208;27.311040;o;0.004242;0.335314;3.194841;6.744008;9.938851;11.538721;5.493659;27.310820;
0;2147483647;50000000;50000000;1;42.949673;1;0.000000;0.001940;19.196982;o;0.332904;0.336370;6.436732;4.581302;11.018036;4.335296;3.172390;19.195031;
0;2147483647;50000000;25000000;2;85.899346;1;0.000000;0.000946;16.919938;o;0.165018;0.336455;5.828012;3.375235;9.203248;4.626369;2.587857;16.918980;
0;2147483647;50000000;16666667;3;128.849016;1;0.000000;0.000820;22.477242;o;0.110048;0.336140;5.667267;3.998580;9.665849;7.854816;4.509522;22.476410;
0;2147483647;50000000;12500000;4;171.798692;1;0.000000;0.000682;19.650740;o;0.085977;0.358731;5.849824;4.071312;9.921137;6.111452;3.172715;19.650047;
0;2147483647;50000000;10000000;5;214.748365;1;0.000000;0.000590;23.469120;o;0.067491;0.338348;5.590715;3.668093;9.258809;8.911379;4.892462;23.468518;
0;2147483647;50000000;8333334;6;257.698017;1;0.000000;0.000411;20.257857;o;0.057649;0.353345;5.740541;4.009503;9.750045;6.620248;3.476108;20.257433;
0;2147483647;50000000;7142857;7;300.647717;1;0.000000;0.000406;24.640926;o;0.048231;0.334931;5.484238;4.135707;9.619946;9.438772;5.198599;24.640508;
0;2147483647;50000000;6250000;8;343.597384;1;0.000000;0.000379;20.640561;o;0.043897;0.345221;5.644158;3.996056;9.640215;6.771860;3.838940;20.640170;
0;2147483647;50000000;5555556;9;386.547026;1;0.000000;0.000447;21.981041;o;0.034879;0.331226;5.395129;5.098897;10.494027;6.799871;4.320544;21.980581;
0;2147483647;50000000;5000000;10;429.496729;1;0.000000;0.000402;22.095483;o;0.033428;0.334254;5.374979;4.726050;10.101030;7.098972;4.527211;22.095070;
0;2147483647;50000000;4545455;11;472.446355;1;0.000000;0.000597;22.201508;o;0.030808;0.335964;5.281069;4.623668;9.904738;6.626276;5.303061;22.200899;
0;2147483647;50000000;4166667;12;515.396034;1;0.000000;0.000445;25.708507;o;0.028249;0.336563;5.405448;6.308241;11.713690;7.639830;5.989681;25.708050;
0;2147483647;50000000;3846154;13;558.345726;1;0.000000;0.000381;26.027041;o;0.027094;0.336636;6.247068;5.120257;11.367326;8.071532;6.224025;26.026647;
0;2147483647;50000000;3571429;14;601.295349;1;0.000000;0.000337;26.470258;o;0.024053;0.335940;6.249599;6.862026;13.111626;7.571080;5.427181;26.469910;
0;2147483647;50000000;3333334;15;644.244965;1;0.000000;0.000376;25.658163;o;0.022494;0.337181;6.090232;6.496883;12.587116;7.023484;5.687463;25.657773;
0;2147483647;50000000;3125000;16;687.194767;1;0.000000;0.000305;25.429415;o;0.020907;0.333561;5.171378;5.364340;10.535720;7.059916;7.478959;25.429099;
0;2147483647;50000000;2941177;17;730.144309;1;0.000000;0.000362;25.164902;o;0.020799;0.340335;6.041803;5.971637;12.013441;7.349665;5.440256;25.164528;
0;2147483647;50000000;2777778;18;773.094051;1;0.000000;0.000199;27.293889;o;0.018792;0.334895;5.031277;5.457663;10.488941;8.921855;7.529165;27.293678;
0;2147483647;50000000;2631579;19;816.043770;1;0.000000;0.000318;24.033401;o;0.018893;0.355605;5.277138;5.927947;11.205085;7.166746;5.286706;24.033070;
0;2147483647;50000000;2500000;20;858.993459;1;0.000000;0.000287;28.052640;o;0.016609;0.340235;4.905898;7.909507;12.815406;9.225947;5.654109;28.052341;
0;2147483647;50000000;2380953;21;901.942897;1;0.000000;0.000334;24.583351;o;0.015507;0.333432;5.133108;5.779787;10.912896;7.025934;6.295199;24.583004;
